name,R2,R2_std,MAE,MAE_std,RMSE,RMSE_std,within_5_years,within_10_years,within_20_years,R2_seed_0,skew,kurtosis
400-Pyrénées-Orientales_,-0.9236612868012395,0.0,30.301787511551293,0.0,34.88968403979037,0.0,0.05833700334060174,0.12114246431141712,0.2922435739067854,-0.9236612868012395,-0.4767022193658303,1.3000266508496434
300-Pyrénées-Orientales_,-0.8852423519057451,0.0,30.146952727072048,0.0,34.53952238397427,0.0,0.0610008915432291,0.12629837696166363,0.28676541671589845,-0.8852423519057451,-0.6701199074352745,1.4890253610184683
250-Pyrénées-Orientales_,-0.6804109996617418,0.0,28.240262789059226,0.0,32.60922608726163,0.0,0.06761764611104547,0.14119681622393848,0.3248010139961546,-0.6804109996617418,-0.7414001550049721,1.9231738060859866
350-Pyrénées-Orientales_,-0.669882607255355,0.0,28.136201865875613,0.0,32.506911183226904,0.0,0.06769283650386157,0.14099272801486623,0.3293124375651203,-0.669882607255355,-0.6759040539859642,1.5936015812178086
200-Pyrénées-Orientales_,-0.48060360861897866,0.0,25.89499103065049,0.0,30.609211045318954,0.0,0.08775792990107092,0.18058584057488425,0.3924723675306401,-0.48060360861897866,-0.6533635175005345,1.7060594423995337
450-Pyrénées-Orientales_,-0.3578549576694878,0.0,24.43100048391228,0.0,29.312943110423983,0.0,0.09658743031461808,0.19944788768703609,0.4425813936002234,-0.3578549576694878,-0.4380414375689657,1.5574751029267366
200-Aude_,-0.298990439170574,0.0,27.852444853737307,0.0,33.186458720054425,0.0,0.08353784127262369,0.17454752618432007,0.3761339234848153,-0.298990439170574,-0.5162833069025065,0.9635224756810619
300-Aude_,-0.2831297508399555,0.0,27.238725983619563,0.0,32.98323294455591,0.0,0.09532626320171787,0.1951772645602349,0.41002015863973007,-0.2831297508399555,-0.43829982941162315,0.7737419117686613
450-Bouches-du-Rhône_,-0.26085812394522834,0.0,25.19910294818072,0.0,31.13404893653254,0.0,0.12167942301153142,0.23878326542543354,0.45790406194632194,-0.26085812394522834,-0.4312688980716312,0.672224504212303
250-Aude_,-0.2481397450070939,0.0,26.770297141041492,0.0,32.53041030419968,0.0,0.09879924624216661,0.201717866690039,0.4183684648757614,-0.2481397450070939,-0.4221829620280042,0.8264875058201837
400-Hérault_,-0.24559453782081797,0.0,27.51826918069907,0.0,32.96564279486484,0.0,0.08873855949064863,0.18372157090820043,0.3899966328935688,-0.24559453782081797,-0.4818667432852962,0.7162102161419539
450-Seine-et-Marne_,-0.2376454435933053,0.0,27.479626768435047,0.0,33.42122310392557,0.0,0.11183385488086448,0.2189503416429333,0.41641761307033276,-0.2376454435933053,-0.4996583594385476,0.12859913681053436
450-Var_,-0.22725184463603365,0.0,24.921340882752137,0.0,30.510752121014146,0.0,0.12218800739040367,0.2408655730362242,0.4539499468114887,-0.22725184463603365,-0.5452714844779558,0.7387201685260663
250-Essonne_,-0.20299471508064415,0.0,25.295809678945858,0.0,30.490375880137165,0.0,0.10795348159860195,0.220473505731583,0.4423617034555932,-0.20299471508064415,-0.46678444301888455,0.30213360625675945
150-Bas-Rhin_,-0.18187548840602785,0.0,26.67025684173177,0.0,32.737129520892275,0.0,0.10910417573414578,0.21892521569932666,0.432589159988735,-0.18187548840602785,-0.13390440446037935,-0.014128599247440476
400-Aude_,-0.16567534902015857,0.0,24.860525892108825,0.0,31.437408677929714,0.0,0.13238967527060783,0.25705552390551734,0.4865791664840703,-0.16567534902015857,-0.09873303257639642,0.5426697690335041
300-Hérault_,-0.1620034213126078,0.0,26.414619107593637,0.0,31.84028190993617,0.0,0.09964798432765007,0.20067342128623467,0.4128317365086167,-0.1620034213126078,-0.4833659533800914,0.6425140677348282
350-Vaucluse_,-0.13715816161722238,0.0,24.888032995821696,0.0,30.91540786023598,0.0,0.13041417058139035,0.2534586044907986,0.4688079127699004,-0.13715816161722238,-0.4810395135975514,0.724627420336406
300-Gard_,-0.12793306026724305,0.0,23.62375722449963,0.0,29.88697998810761,0.0,0.14237864933432462,0.27618821329204635,0.5115314749097486,-0.12793306026724305,-0.33012961452484,0.8220137017188067
350-Bouches-du-Rhône_,-0.1229207453072727,0.0,23.479320595508486,0.0,29.38170850580933,0.0,0.13387301719869474,0.26351645598315326,0.5009336093396727,-0.1229207453072727,-0.47056944035186976,0.7510633348373199
450-Aude_,-0.11383645142047327,0.0,24.636924534687378,0.0,30.730430754686576,0.0,0.12847846093167975,0.2525636530961041,0.48636005083483064,-0.11383645142047327,-0.27767718780951095,0.460169507288005
450-Drôme_,-0.10999745723697618,0.0,22.978662928338963,0.0,28.84058874455329,0.0,0.14468373154160502,0.2766565547672174,0.5067440519467495,-0.10999745723697618,-0.5030582907133146,1.193196590093148
100-Pyrénées-Orientales_,-0.09768917944928979,0.0,21.572811886927663,0.0,26.355570746263112,0.0,0.11621212283961889,0.24299386661224315,0.5218965165365157,-0.09768917944928979,-0.5893987866212638,2.0615328460914144
350-Aude_,-0.09627484115901086,0.0,24.718592589532282,0.0,30.48720832224161,0.0,0.12154345063324423,0.23766378894780665,0.46798720364608437,-0.09627484115901086,-0.42471743874628626,0.7699675570699784
350-Haute-Savoie_,-0.09017066728297651,0.0,22.35423541471638,0.0,27.947801797918768,0.0,0.1450818279630783,0.280887932499009,0.5198822130358458,-0.09017066728297651,-0.637663552881812,0.9680205463357692
450-Rhône_,-0.08342669627634702,0.0,23.44330621660873,0.0,29.20587144151934,0.0,0.1440904471978618,0.2744754796895147,0.4918920303653923,-0.08342669627634702,-0.35181030459871593,0.4665714247370518
200-Haute-Savoie_,-0.06885642990787844,0.0,21.969141162803403,0.0,27.673245472865762,0.0,0.15273798063310493,0.2941729429752534,0.5338241123506428,-0.06885642990787844,-0.6691479745723223,1.1454100089840527
250-Seine-et-Marne_,-0.051200957306313244,0.0,24.83098503819104,0.0,30.80116120743024,0.0,0.1324613527419336,0.2562966609237838,0.4754286651899254,-0.051200957306313244,-0.3936473648662545,0.16734281547966878
450-Vaucluse_,-0.04642444414161617,0.0,23.809847114548848,0.0,29.656403506999904,0.0,0.13580140499073395,0.2640822307460242,0.4864672671637288,-0.04642444414161617,-0.4567685852452955,0.7196262574659182
400-Bouches-du-Rhône_,-0.04479940414508432,0.0,22.76687414146111,0.0,28.341246755571017,0.0,0.13838297669257707,0.27345507042337547,0.5103532205048054,-0.04479940414508432,-0.6371790127530627,0.6572249816238434
250-Bouches-du-Rhône_,-0.0365905950167833,0.0,22.340358064284867,0.0,28.229691055608328,0.0,0.14300031617440898,0.2840498959010672,0.5333385034809013,-0.0365905950167833,-0.420220769744847,0.6368009471146809
350-Hérault_,-0.035746297407895034,0.0,24.22670463424926,0.0,30.060755801381728,0.0,0.11898129725427775,0.2394073892681135,0.4820165906516881,-0.035746297407895034,-0.35057243880371847,0.8720195226616845
350-Var_,-0.03343115479438863,0.0,22.13344765245551,0.0,27.99798921017445,0.0,0.14731537987794635,0.28799059403168914,0.5359498348356755,-0.03343115479438863,-0.4165055856438595,0.7887484219550696
200-Bas-Rhin_,-0.03180591748960948,0.0,24.86696094845098,0.0,30.588187307817886,0.0,0.12949640287769784,0.24978238050129292,0.4597915973271205,-0.03180591748960948,-0.2591894896239703,-0.02500372539239848
200-Bouches-du-Rhône_,-0.031107293485266307,0.0,21.987343655856087,0.0,28.154928099700644,0.0,0.15036777645872731,0.2970428744429663,0.5485089095562223,-0.031107293485266307,-0.441800369544496,0.9147973773980826
350-Gard_,-0.01867501516633152,0.0,22.351123508513336,0.0,28.40260649437256,0.0,0.14931516298890923,0.2915175252358798,0.5336363427327565,-0.01867501516633152,-0.43123355059434015,1.0670427924696568
150-Pyrénées-Orientales_,-0.017461971216940375,0.0,20.626443295219804,0.0,25.374168935744603,0.0,0.13055200489811702,0.2692138307356843,0.5517363609998174,-0.017461971216940375,-0.7511117924446692,2.04071195000271
150-Var_,-0.010198698719045662,0.0,21.76643145754345,0.0,27.68149039340717,0.0,0.152925368120486,0.2941660601310117,0.5423660489334303,-0.010198698719045662,-0.4587344651216825,1.1307701583325676
450-Haute-Garonne_,-0.009801878497076588,0.0,20.902263179874666,0.0,26.7351687140507,0.0,0.1576493945534975,0.31006546233056875,0.5707574142608154,-0.009801878497076588,-0.1520547656982936,0.9995456181441238
300-Bouches-du-Rhône_,-0.009253329785191111,0.0,22.087794053939195,0.0,27.854963175646542,0.0,0.14792786451031742,0.28827947431530343,0.5357426220999946,-0.009253329785191111,-0.5647383950110189,0.729187574670485
450-Landes_,-0.0072964052687003456,0.0,24.204347672019093,0.0,29.687531125418882,0.0,0.1306316649980252,0.2527762213996381,0.4643568994498076,-0.0072964052687003456,-0.6929937616736997,0.5703609704785331
300-Vaucluse_,0.006431575006103807,0.0,22.95526469876395,0.0,28.897710421840188,0.0,0.14603715036848683,0.2813968021376546,0.5152997457225359,0.006431575006103807,-0.489248034000394,0.751484640178961
400-Gard_,0.011479075498744051,0.0,21.98337131648161,0.0,27.979071815219495,0.0,0.15313982631889567,0.29746529827008716,0.544903387011474,0.011479075498744051,-0.44114743020237923,0.9487394741667927
250-Haute-Savoie_,0.012787122815864693,0.0,21.155471750085827,0.0,26.59535637630263,0.0,0.14863808822696642,0.29106970949657396,0.5499631915737018,0.012787122815864693,-0.793427079572956,1.168510713360285
150-Seine-et-Marne_,0.015216688561917602,0.0,24.077971039009714,0.0,29.81223637659714,0.0,0.13397325457379605,0.26318226035183945,0.4833808000187523,0.015216688561917602,-0.38340287929059125,0.13369892570913544
50-Charente-Maritime_,0.01643167672903323,0.0,25.51928548416805,0.0,32.35365053465246,0.0,0.1306265780538062,0.2569434367472502,0.48345038743941726,0.01643167672903323,-0.3301625022846826,0.6426349673037621
400-Drôme_,0.027721955517799768,0.0,21.153270023950473,0.0,26.99220534464141,0.0,0.16324867751397698,0.3121944493193271,0.5613733797979291,0.027721955517799768,-0.5183017373680213,1.1254150503381029
250-Gard_,0.028292115323979794,0.0,21.672334840061982,0.0,27.74011345824799,0.0,0.15953981405544612,0.3095141374579402,0.5541163034897179,0.028292115323979794,-0.4805908325683163,0.9683498264420209
450-Ain_,0.029553227782058267,0.0,22.9264580485854,0.0,28.547576782786688,0.0,0.1404464704961653,0.27066051025199567,0.49375880419470974,0.029553227782058267,-0.8233771609441702,1.1763420750249614
100-Haute-Savoie_,0.03139986612220047,0.0,20.658318669780193,0.0,26.343451224379937,0.0,0.16227419446174754,0.31290560054363215,0.568820431508013,0.03139986612220047,-0.8761076452936896,1.4662020363774992
350-Essonne_,0.03148798839846878,0.0,21.854527816631197,0.0,27.35794198291574,0.0,0.15926727276509872,0.29891609628227267,0.5267023113570641,0.03148798839846878,-0.4741516503420096,0.4568158401330833
350-Morbihan_,0.0337676026554562,0.0,24.68440236668214,0.0,30.040526396360775,0.0,0.1303378226143893,0.2528680666357061,0.4500347156763119,0.0337676026554562,-0.6470823914103234,0.4520292671634696
350-Drôme_,0.038922700228299134,0.0,21.003430012967787,0.0,26.83627845666798,0.0,0.1647654624313686,0.31678241030912324,0.5657482387745381,0.038922700228299134,-0.5931459189914848,1.2546729962124878
300-Haute-Savoie_,0.041723006198328805,0.0,20.685954770540164,0.0,26.202693648671953,0.0,0.15168469335749477,0.30160258225267567,0.5667704853049436,0.041723006198328805,-0.8820938618687133,1.2827890354265277
350-Charente-Maritime_,0.04214606724997072,0.0,25.970429044254605,0.0,31.92792295748472,0.0,0.1186914124851264,0.23268856836056534,0.4442638651072351,0.04214606724997072,-0.5017964038442724,0.38469327624913374
150-Haute-Savoie_,0.04494396153654201,0.0,20.327634600717058,0.0,26.158620408239848,0.0,0.16590973441304718,0.32316665722860866,0.5867716178719067,0.04494396153654201,-0.7118298982726043,1.2752721515805456
150-Aude_,0.045071025743694704,0.0,22.359767501070756,0.0,28.454009360497903,0.0,0.15471755992813008,0.2939107761076296,0.538410973311714,0.045071025743694704,-0.614180247654854,1.0655150065754997
250-Bas-Rhin_,0.0521121155303772,0.0,23.64880843089166,0.0,29.31792435615739,0.0,0.1345272536419263,0.26187306382651887,0.48935584628382706,0.0521121155303772,-0.20782798960341528,0.06142169133328412
450-Haute-Savoie_,0.05696497018801916,0.0,20.276155868090456,0.0,25.993473679717408,0.0,0.1638371368707175,0.31833059629650606,0.5823659323857524,0.05696497018801916,-0.8253497719505211,1.2371148144282111
100-Aude_,0.05774842184232065,0.0,22.295705209433905,0.0,28.264504179179127,0.0,0.1496669442131557,0.2891121433892809,0.535726806608528,0.05774842184232065,-0.4011424777042667,0.9872475588277201
200-Haut-Rhin_,0.0578602604445434,0.0,24.045470188457035,0.0,29.32240730354969,0.0,0.12259979497850335,0.240119952875656,0.4632261815511253,0.0578602604445434,-0.25322061866793066,-0.027419758842346376
400-Var_,0.058390234260273344,0.0,20.850443802576144,0.0,26.725235683402083,0.0,0.16080286658081855,0.3128884161021219,0.5716309277196125,0.058390234260273344,-0.5462029473407661,0.883937618590398
450-Tarn_,0.05952110429852975,0.0,24.031523337495234,0.0,30.298639480779443,0.0,0.13881853092572924,0.26901707655854235,0.49157066209112943,0.05952110429852975,-0.22007438201314822,0.5115885981267483
100-Landes_,0.05985023926776867,0.0,23.03531293965988,0.0,28.680978251842653,0.0,0.13817269980068153,0.26884110552856133,0.5002893332476049,0.05985023926776867,-0.7489308820072132,0.7458812515610767
200-Charente-Maritime_,0.06202201225086934,0.0,25.62526611678851,0.0,31.594926308228967,0.0,0.12690454769712975,0.24442783759468323,0.450699422468584,0.06202201225086934,-0.4927973293029923,0.3326672868331406
250-Hérault_,0.06428067873919863,0.0,22.99322249811796,0.0,28.57235250236962,0.0,0.12851939147203773,0.2581958431540604,0.5086595855398084,0.06428067873919863,-0.6093693104677439,1.1353597986656823
100-Seine-et-Marne_,0.0664452784806785,0.0,23.200817364202152,0.0,29.026462157203394,0.0,0.14291574370333907,0.2803171477796139,0.5066980767202278,0.0664452784806785,-0.3685930226252354,0.2709923419249498
450-Yvelines_,0.0667072222733559,0.0,21.464491136492697,0.0,27.627937459193003,0.0,0.16367154800343542,0.31897198395355664,0.5650826783209941,0.0667072222733559,-0.37141767976275836,0.5221129029404294
200-Hérault_,0.06745993007732143,0.0,23.149226832968562,0.0,28.523771705302234,0.0,0.12270960237534054,0.24921485200036733,0.5013927576601671,0.06745993007732143,-0.7839645487762608,1.1407535959681505
400-Seine-et-Marne_,0.06842916577936498,0.0,23.120573163173646,0.0,28.99560383992288,0.0,0.1512956647093984,0.28780047583887114,0.5069090397665342,0.06842916577936498,-0.46696043423797545,0.22357438291720833
200-Drôme_,0.06934258667668591,0.0,20.557955752282915,0.0,26.408154389299778,0.0,0.16673352220021562,0.32043021535838745,0.575262616892722,0.06934258667668591,-0.5796300689628894,1.333310943181151
450-Essonne_,0.07513114209762617,0.0,21.177076280477884,0.0,26.734434164806725,0.0,0.1639066303284998,0.31334387417562987,0.5510641396384214,0.07513114209762617,-0.522266737298349,0.4383395125377665
450-Ille-et-Vilaine_,0.08581399061046613,0.0,24.199458719619027,0.0,29.641726167849175,0.0,0.12853346992348816,0.24970387681275408,0.46242703631377313,0.08581399061046613,-0.7646213697603452,0.8854596628030622
300-Haut-Rhin_,0.08585878739111885,0.0,23.442323519897975,0.0,28.883419309370527,0.0,0.13684419896265243,0.26344497314830395,0.48453158708058564,0.08585878739111885,-0.27935426456525053,0.006669299385249072
450-Gard_,0.08598465571760505,0.0,20.67815160473944,0.0,26.904016024624397,0.0,0.1678406364730319,0.326000812453533,0.5866527680905043,0.08598465571760505,-0.5005219362308643,1.314469450662564
400-Vaucluse_,0.08748865187938948,0.0,21.74306843251302,0.0,27.693872034197305,0.0,0.15449510839115632,0.3010171098564841,0.5545834590354696,0.08748865187938948,-0.5008592121323097,0.7414692535650067
250-Charente-Maritime_,0.08961420721955049,0.0,24.976689900282757,0.0,31.126748688498623,0.0,0.1305685346954175,0.2543895289781467,0.47278492033549063,0.08961420721955049,-0.5484771403614928,0.5670511139221275
400-Tarn_,0.09010801426635784,0.0,23.52278076989733,0.0,29.801870294305534,0.0,0.13967644415393415,0.2747364980799085,0.513617670288967,0.09010801426635784,-0.2009871649598586,0.45472485578333144
450-Manche_,0.09091906589605392,0.0,23.96930833332485,0.0,29.384574271314555,0.0,0.13024826918782104,0.25454105560932033,0.4682963597111591,0.09091906589605392,-0.7085801852366218,0.7981819773789964
400-Haute-Savoie_,0.09275930968945845,0.0,19.443643339344934,0.0,25.495390520493267,0.0,0.16705362704569907,0.32981482530154593,0.6250297298827793,0.09275930968945845,-0.7326407013562166,1.0470325004747867
150-Bouches-du-Rhône_,0.09558326646555948,0.0,20.19587962313609,0.0,26.36858272717165,0.0,0.173943649368546,0.3352820812627887,0.6015546236033145,0.09558326646555948,-0.5716797659994793,0.7861410338506141
250-Drôme_,0.09718739954637445,0.0,20.11204131836011,0.0,26.010094835621043,0.0,0.17315165342091407,0.3356105999448442,0.5928247298618599,0.09718739954637445,-0.6548167745371025,1.3313967571789576
350-Dordogne_,0.10119748863727995,0.0,22.99963704314275,0.0,29.175195888504952,0.0,0.15213392690533947,0.2902016189943042,0.5185580110006309,0.10119748863727995,-0.4476153337856232,0.40344625601643624
150-Essonne_,0.10244048663810246,0.0,20.86036285477213,0.0,26.336772107635316,0.0,0.16194062454490607,0.313499906380677,0.5617263403166414,0.10244048663810246,-0.2606984152041751,0.18497486442990807
300-Seine-et-Marne_,0.10333926523795234,0.0,22.30097016404872,0.0,28.447119163192635,0.0,0.16445155468044959,0.31009223773191286,0.5381843113814564,0.10333926523795234,-0.49240158966643904,0.26463721587178934
100-Bouches-du-Rhône_,0.1050447769730749,0.0,19.69626983028509,0.0,26.23029329335968,0.0,0.18637586575115284,0.3566447333098688,0.623424347815712,0.1050447769730749,-0.5746547925893223,1.0596364662807938
300-Charente-Maritime_,0.10556047470128449,0.0,24.84376931294972,0.0,30.852937165490797,0.0,0.1331804858229097,0.2571973764402008,0.4695925356241112,0.10556047470128449,-0.5347309443618137,0.4437114252821419
200-Var_,0.1059570294267076,0.0,20.04225303838277,0.0,26.041456053629158,0.0,0.16940260903644813,0.33018867924528306,0.6001679637198365,0.1059570294267076,-0.44338587340133007,0.9976975093591918
400-Bas-Rhin_,0.1063389174337338,0.0,22.886318655557787,0.0,28.466964291941746,0.0,0.14371847717555494,0.2780025090248086,0.5032002867456924,0.1063389174337338,-0.272695338475194,0.1154494149602554
450-Alpes-Maritimes_,0.10652095244076387,0.0,23.73980407952631,0.0,29.671252495548686,0.0,0.13800841514726508,0.2685574775336346,0.4975533738507091,0.10652095244076387,-0.2819115397609056,-0.18908933551067042
300-Isère_,0.10678904879077722,0.0,20.948857477420848,0.0,26.710872492682384,0.0,0.16054695457323284,0.3122708290894276,0.5653964656752903,0.10678904879077722,-0.5511460611833632,0.892818652428919
50-Bouches-du-Rhône_,0.10743026901855868,0.0,19.672056579489713,0.0,26.195311706359202,0.0,0.18486658036497264,0.35760518764652893,0.6250648754093862,0.10743026901855868,-0.6530140347290231,1.0731110470821363
100-Var_,0.10755315827979661,0.0,20.367561286254357,0.0,26.018199851751334,0.0,0.16155310452942165,0.3137002407479984,0.5781591176305918,0.10755315827979661,-0.6213944841830031,1.0912515663656022
350-Landes_,0.1076556999895798,0.0,22.070610068741402,0.0,27.942268864877907,0.0,0.1466781787620211,0.28452021199401123,0.536469766971921,0.1076556999895798,-0.6287011838907774,0.48576755985044695
50-Pyrénées-Orientales_,0.1080193568190373,0.0,18.64342086213254,0.0,23.758031233439258,0.0,0.16089669914175536,0.325166224475547,0.6300203014060604,0.1080193568190373,-0.6731302313056334,2.0957617416938987
50-Haute-Savoie_,0.10841576192446012,0.0,19.467226456874858,0.0,25.27444335632976,0.0,0.1714253355229628,0.3347528172603205,0.6145081827963078,0.10841576192446012,-0.8476729051739439,1.4968993430218616
250-Vendée_,0.10963160643236569,0.0,23.084830077096647,0.0,28.52736688962526,0.0,0.13407620141681026,0.26014168102623014,0.4970629906184185,0.10963160643236569,-0.740192210564473,1.1171640690363631
250-Isère_,0.10973116975888175,0.0,20.810670135025582,0.0,26.666845133714116,0.0,0.16307420044815646,0.3162431248726828,0.5706928600529639,0.10973116975888175,-0.6399929334265888,1.1191940237231552
150-Charente-Maritime_,0.11074051656498984,0.0,24.545932419824492,0.0,30.763466850236284,0.0,0.13698958121716923,0.2656064079867661,0.4852860086484604,0.11074051656498984,-0.49977227311280625,0.4838240308459083
450-Dordogne_,0.11380901996011183,0.0,22.428428180704646,0.0,28.969787176863253,0.0,0.1462515216947014,0.2888776335314869,0.5472769439927492,0.11380901996011183,-0.7382311486048101,0.467409860202189
100-Charente-Maritime_,0.11538269819264624,0.0,24.51268600852234,0.0,30.683064859708885,0.0,0.13047421423803582,0.259032997649244,0.4862727457410686,0.11538269819264624,-0.45751703348636424,0.454688084085054
300-Var_,0.11613494150120385,0.0,19.979273148484303,0.0,25.89280195181545,0.0,0.16592576003583226,0.3286490118134483,0.6023682884496948,0.11613494150120385,-0.4806914950099173,0.9460878985890662
200-Seine-et-Marne_,0.1174842859552978,0.0,22.265778524631447,0.0,28.221847416318855,0.0,0.15782965906027682,0.3044431161585973,0.5363676851493735,0.1174842859552978,-0.44511836499776813,0.2925991176530234
350-Tarn_,0.11786050991399943,0.0,23.552644360736554,0.0,29.3438593560223,0.0,0.13030748699512487,0.25872211782008336,0.49797096712694394,0.11786050991399943,-0.3759823402427963,0.47019059972682253
350-Manche_,0.11823022480716827,0.0,23.28370945599006,0.0,28.93981378670655,0.0,0.1435922727611107,0.2738684582743989,0.48987567929725306,0.11823022480716827,-0.594249060593467,0.6850910138743993
250-Haut-Rhin_,0.11846708797262995,0.0,23.09077834832037,0.0,28.363591786331835,0.0,0.13605624321057544,0.2636821248795116,0.4878899615967196,0.11846708797262995,-0.37114883574013585,0.007001492917179775
350-Haute-Garonne_,0.11856112724770185,0.0,19.252744818257938,0.0,24.978188675222338,0.0,0.17222402664239087,0.3404727377526887,0.620510615327609,0.11856112724770185,-0.24507952036766792,1.388672844744586
200-Gard_,0.120091466843528,0.0,20.032114910393584,0.0,26.3972772829901,0.0,0.17860947811357486,0.34554568518192064,0.6114785887835426,0.120091466843528,-0.342844891437574,1.1391516175706098
150-Yvelines_,0.12026421025109713,0.0,20.71528993707779,0.0,26.82351215802953,0.0,0.17273844079884326,0.3358120522270419,0.5842166487285694,0.12026421025109713,-0.07567281559624552,0.33004842795425393
350-Bas-Rhin_,0.12130572806620421,0.0,22.61963898840336,0.0,28.227578996215506,0.0,0.14770603446068767,0.2837246217261067,0.5142668783122968,0.12130572806620421,-0.2328072419426205,0.0012482361626000582
350-Seine-et-Marne_,0.12254513078806029,0.0,21.958266983183343,0.0,28.140811045257916,0.0,0.16895795975293884,0.31817329442237147,0.5465407920490372,0.12254513078806029,-0.5046149595135473,0.3398738842634712
400-Manche_,0.12389773103062907,0.0,23.00126567980578,0.0,28.8466596660491,0.0,0.14295019727536665,0.27462219906201146,0.5054902106752028,0.12389773103062907,-0.5634724460163667,0.963923157135123
300-Dordogne_,0.12531261023424978,0.0,22.58641182124572,0.0,28.78114548329456,0.0,0.14908609459831704,0.2888776335314869,0.5328197336034619,0.12531261023424978,-0.5143430331250523,0.4042308772460914
150-Vaucluse_,0.1284661440633722,0.0,20.71504728776527,0.0,27.064915489075776,0.0,0.16618540705943197,0.3253781838555359,0.5917338275223032,0.1284661440633722,-0.44125149882963244,1.0648272018434888
400-Yvelines_,0.12877526743704526,0.0,20.360896957999795,0.0,26.69344395870928,0.0,0.18224019655805965,0.34685757150777863,0.600252220519009,0.12877526743704526,-0.3566137524628898,0.5566469316145013
300-Essonne_,0.12967047679898192,0.0,20.434706534659224,0.0,25.934195270070973,0.0,0.16989826700230928,0.3232779245636299,0.5717228035866603,0.12967047679898192,-0.36410806889030345,0.23765267976138116
250-Var_,0.13000585090451988,0.0,19.467217559327498,0.0,25.688824559085006,0.0,0.17634510945635742,0.3443312244555176,0.6254353059739096,0.13000585090451988,-0.5181892495130938,0.9824704327828586
150-Drôme_,0.13020453114188768,0.0,19.587722238541655,0.0,25.530052048823137,0.0,0.1776644019354677,0.34150224383884475,0.607666658309725,0.13020453114188768,-0.6131337226823003,1.5036552539346353
100-Essonne_,0.1302690690933782,0.0,20.6084268072227,0.0,25.925275269532598,0.0,0.15851831818087253,0.30977593775355233,0.5662512742630079,0.1302690690933782,-0.36665663034119766,0.27925347755393615
450-Charente-Maritime_,0.13081658250352213,0.0,24.24357896853466,0.0,30.414223954780308,0.0,0.13636561511449052,0.2643874974606031,0.4922439562353078,0.13081658250352213,-0.5866105432323189,0.48985085434203723
450-Hérault_,0.13121442949234297,0.0,21.32943465015573,0.0,27.531476339234583,0.0,0.15421347454773637,0.3059659003948697,0.5723162631240626,0.13121442949234297,-0.38094426255011465,1.2835035232181715
100-Drôme_,0.13191651798165804,0.0,19.452040796989778,0.0,25.504914736279893,0.0,0.18195151302429363,0.3474816356206283,0.6183092235565473,0.13191651798165804,-0.6498892053994545,1.6100217480446588
